,channel_id,video_id,publishedAt,title,description,viewCount,likeCount,commentCount
36,UCTFz3noLGUS4vsuJvObRtuw,EyZXViJiTOg,2020-12-23T09:42:06Z,A Day Trip To South Goa : Dont miss it | Traveling Mondays : Goa Vlogs in 2020,"We have heard a lot about south goa but this time i am taking you along on a virtual trip to south goa for a day. We are exploring Kola beach and Cabo de rama fort in this goa vlog. I hope this will make you add south goa to your next goa trip, even if its just a day :)
Find me on Instagram: https://www.instagram.com/traveling_mondays/
Music from 
http://share.epidemicsound.com/Tm
http://share.mscbd.fm/travelingmonday
LIKE ~ COMMENT ~ SHARE
if you like my vibe, consider hitting 
SUBSCRIBE :))
Lets Aim for 300k Soon #bruharmy
Thanks for Love and Support.
See you in next one.",204108,8693,549
37,UCTFz3noLGUS4vsuJvObRtuw,SfBVr9quisA,2020-02-28T15:27:55Z,AISE SHURU HUI NAGALAND ROAD TRIP | Guwahati to Dimapur | Northeast India : Experience Nagaland ep01,"In this Episode we are starting this road trip to nagaland from guwahati assam. Hope you guys enjoy the story telling & road trip vibes.
Thanks for watching ep 01 of my NAGALAND SERIES .
Book your travel here: http://experiencedestination.com/ 
MUSIC FROM : http://share.mscbd.fm/travelingmonday
LIKE || COMMENT || SHARE
if you like my vibe, consider hitting 
SUBSCRIBE :))
Find me on instagram: https://www.instagram.com/traveling_mondays/",200346,8663,466
38,UCTFz3noLGUS4vsuJvObRtuw,sZxxg0g9OgU,2021-04-20T10:12:03Z,World across Atal tunnel : Family trip to Manali | Places to visit in Manali : Traveling Mondays,"The world across atal tunnel is not less than heaven, Trust me !!
So in this video, we are going on a virtual travel experience of my family trip to manali, himachal Pradesh. We are exploring Sethan, Hampta Valley , lahual and much more in my cinematic style of storytelling. You can take it as Manali Travel Guide for your next Manali trip. 

WOW Skin Science Omega 3
Coupon Code: TRAVELLINGMONDAYS
Amazon : https://goo.gl/anKDU5
Flipkart  : https://goo.gl/BoQYTz
Buywow : https://goo.gl/B2orFn
Snapdeal : https://goo.gl/6vmtQ3
Download Wow App : http://onelink.to/dups86

Check out offbeat stays at Gypsenia here 
https://www.instagram.com/gypsyenia_/

Find me on Instagram: https://www.instagram.com/traveling_mondays/
Music from 
http://share.epidemicsound.com/Tm
http://share.mscbd.fm/travelingmonday

LIKE ~ COMMENT ~ SHARE
if you like my vibe, consider hitting 
SUBSCRIBE :))
See you in next one, Stay safe everyone

Timecodes
0:00 - Intro
0:40 - Morninig In Manali
1:07 - Love & Prayers, Manali Gypsenia Homes
1:53 - Family In Mountains
3:26 - Heading Towards Sethan
4:11 - Sethan, Manali
5:00 - Snow Adventure
5:53 - Hampla Valley
8:06 - Sponsor
8:58 - Wait Is Over
9:28 - Back To Homestay
9:53 - Exploring Lahaul
11:56 - Sisu Lahaul
15:44 - Outro",199520,9274,727
39,UCTFz3noLGUS4vsuJvObRtuw,JJWkajdd7p0,2018-12-25T09:27:44Z,Goa to Gokarna in 100 rs | Hippie Paradise of Stoners | Kudle beach Drone Shots | Tm Vlogs,"I am not kidding bro, I reached from goa to Gokarna in just 100 rupees. So i was staying in north Goa, from there to madgaon railway station ( 55 rs ) fuel + Train ticket (45 rs). 
Thats it, We reached Gokarna and it was insane out there, Check out full story in Vlog.

I booked my tickets to Goa using Paytm travel, I find it really helpful to use, and definitely love Cashback deals, So when you book your travel tickets use this link below
http://bit.ly/Paytm_Travel_Shakti

I use Epidemic sound for my videos.
Get a one-month free subscription, By signing up from my link below.
http://share.epidemicsound.com/Tm
Find me on Instagram 
https://www.instagram.com/traveling_mondays/

Follow Flying Beast here 
https://www.youtube.com/channel/UCNSdjX4ry9fICqeObdZPAZQ

I hope you have fun watching this. Share it to your friends & family.
Hit that Like button, smash the subscribe one.
How do you feel, Tell me in Comments?
Subscribe & Join Chill Community.
That's all for now.
See you next time :)

#Goatrip #GoatoGokarna #Iamnotkidding",196014,3951,303
40,UCTFz3noLGUS4vsuJvObRtuw,Ul1vfqsu6zM,2021-02-13T04:29:25Z,Trekking to a mystic frozen lake( Juda ka Talab ) | Kedarkantha Winter Trek Ep02 : Traveling Mondays,"Find me on Instagram: https://www.instagram.com/traveling_mondays/
In this 2nd Episode of kedarkantha winter series, we are reaching Frozen lake juda ka taal from sankri village in uttarkhand. 
Hope you enjoyed this virtual travel series of kedarkantha, I will see you in last episode of kedarkantha series.
Music from 
http://share.epidemicsound.com/Tm
http://share.mscbd.fm/travelingmonday

LIKE ~ COMMENT ~ SHARE
if you like my vibe, consider hitting 
SUBSCRIBE :))
Lets Aim for 300k Soon #bruharmy",190046,11411,746
41,UCTFz3noLGUS4vsuJvObRtuw,dK_4LLXiOGg,2022-12-15T03:44:40Z,Why Manali keeps calling you back ?,"once you visit Manali, it feels like it keeps calling you back.
So a few months back, I took a break from my editing studio and took a bus to Manali. This time I stayed in a luxurious stay in
Zostel Burwa. As shown in this story, I spent really good leisure time there and also did a small waterfall trek.
Got stuck somewhere on a mountain, stayed in an isolated stay, and also attended a crazy hip-hop event in Manali.
Hope you enjoyed this video/story.
Did the outro amaze you..........Tell me in the comments.
See you in the next video / where the magic begins...

Timecodes
0:00 - Intro
0:28 - Chapter #1 Burva Zostel
2:30 - Let's Meet Creators
4:54 - The Trek
5:27 - Soothing Water Stream
7:34 - Beautiful Landscape Of Manali
8:42 - Property Near Jogini Waterfall
10:57 - Manali Hip-Hop Fest 
12:50 - Outro

Epidemic sound: http://share.epidemicsound.com/Tm
Musicbed: http://share.mscbd.fm/travelingmonday",181762,10238,672
42,UCTFz3noLGUS4vsuJvObRtuw,l67H5t9AhRI,2022-08-29T09:27:42Z,How to make a Storytelling Video ?,"why do vlogs get boring after a time but a great story is never out of fashion?
In this video, i am sharing my 8 storytelling tips combined with editing techniques and also the best laptop for editing in 2022.

Check out Asus Zenbook 14 duo from link below: 
https://www.asus.com/in/Laptops/For-Creators/Zenbook/Zenbook-Pro-14-Duo-OLED-UX8402-12th-Gen-Intel/?utm_source=PR&utm_medium=YouTube&utm_campaign=Yourtheevolution&utm_term=Travelling_Mondays&utm_content=Zenbook_Pro_14_Duo_OLED
https://in.store.asus.com/90NB0X82-M002N0-UX8402ZE-LM921WS.html?utm_source=PR&utm_medium=YouTube&utm_campaign=Yourtheevolution&utm_term=Travelling_Mondays&utm_content=Zenbook_Pro_14_Duo_OLED

I hope these storytelling tips will help you become a better storyteller & helps you to edit better engaging vlogs/youtube videos.
Thanks for watching.
.
.
Timecodes
0:00 - Intro (Storytelling)
1:00 - Establishment
1:35 - Write It Down
2:10 - Find The Right Music
2:52 - Create A Good Sequence
3:17 - Start With Relatability
3:44 - Character Introduction
4:04 - Build Anticipation
5:08 - Asus Zenbook Pro Duo 14
6:44 - Let Your Video Lead The Story
7:19 - Bridging 
8:22 - Usability Of Asus Zenbook Pro Duo 14
9:37 - Key Lessons
10:00 - Outro

#howto #edit #editing #storytelling #tutorial #editingtutorial #adobe #premierepro #bestlaptops2022 #asus #zenbookproduo #travelingmondays #vlog #hindi",180334,12044,587
43,UCTFz3noLGUS4vsuJvObRtuw,3UVXzs8Tun8,2023-01-28T04:30:00Z,Most beautiful village in Himachal Pradesh: Shangarh,"https://youtu.be/eFpyPYBmkuk
So back in time, i got a chance to visit one of my favorite village shangarh in sainjh valley, Himachal Pradesh. When I was in manali i was thinking to explore something unexplored and happened to be in sainj valley.
In this video I'm taking into hostel experience in shangarh, the story of sanghcul mahadev temple in meadows then im taking you to barshangarh waterfall.
I hope you enjoy the 1st ep of Sainj valley travel series, and stay tuned for next one.
find Zostel shangarh here https://www.instagram.com/backpackers_shangarh/
Follow karlo instagram par
https://www.instagram.com/traveling_mondays/
.
Timecodes
0:00 - Intro
0:15 - Shangarh
1:42 - Zostel Shangarh Room Tour
3:00 - What I did In Shangarh
3:50 - Exploring Medows Of Sainj Valley
7:05 - Beautiful People Of Himachal
8:00 - Peaceful Evening At Shangarh
9:35 - Shangarh Medows
14:24 - Bike Ride Towards Waterfall
15:53 - Barshangarh Waterfall
18:00 - Outro
.
#himachal #sainjvalley #unexplored #unseen #himalayas #village #himachali #shangarh #hideenplace #travelindia #indiatravel #hindivlog #vlog #vlogs #cinematic #cinematography #cinema #indiantraveller #indiantravelblogger #indianvlogger #himachalvlog #travelingmondays",177240,11599,1223
44,UCTFz3noLGUS4vsuJvObRtuw,-UUWp7XOBrc,2021-01-13T06:11:38Z,Hidden Waterfall in Goa ? 5 Offbeat Places to visit in North Goa | Traveling Mondays : Goa Vlog ep03,"Have you ever seen a waterfall in goa, Sounds different right ?
In last episode of Goa vlogs, i am taking you virtually to 5 offbeat places to visit in goa. Which includes Harvelem waterfall, Namazgah, Fontainhas , Divar Island and more. 
Find me on Instagram: https://www.instagram.com/traveling_mondays/
Music from 
http://share.epidemicsound.com/Tm
http://share.mscbd.fm/travelingmonday

LIKE ~ COMMENT ~ SHARE
if you like my vibe, consider hitting 
SUBSCRIBE :))
Lets Aim for 300k Soon #bruharmy .",177078,9412,718
45,UCTFz3noLGUS4vsuJvObRtuw,NJ6ROD08W3M,2021-11-20T10:42:16Z,Overlanding in Zanskar Valley : Epic Cinematic Trailer | Traveling Mondays : Leh Chal ladakh mein s3,"Download India's safest Bitcoin app, CoinDCX: https://bit.ly/2ZwjIwk #FutureYahiHai #ad
Toh bhailog is bar ham ja rhe hai ladakh mein Zanskar Valley. I planned this overlanding trip to Zanskar with 4 friends for 9 days and here is the cinematic trailer of "" Leh chal ladakh mein - Overlanding in zanskar "" series.
I hope you enjoy watching this, if you love it share with your friends.
i booked my zanskar trip with wild adventures manali link below.
https://g.page/wildadventuresindia?share
find me on instagram
https://www.instagram.com/traveling_mondays/

Disclaimer: - अस्वीकरण: क्रिप्टो (crypto) उत्पाद और एनएफटी (NFTs)अनियमित हैं और अत्यधिक जोखिम भरे हो सकते हैं। यह संभव है कि इस तरह के लेनदेन से हुए किसी भी नुकसान के लिए नियामक सहारा 
प्राप्त ना हो | अगर आप कोई भी सवाल करना चाहते है, तो कृपया support@coindcx.com पे लिखे।
Download CoinDCX and signup with my code *MONDAYS100 to get free Bitcoin worth Rs. 100. CoinDCX has also running an Offer where you stand a chance to win Bitcoin worth ₹50 lakh every day!*.
If you want to know more about Cryptocurrency and Blockchain, you can visit their platform @CoinDCX  Learn - http://dcxlearn.com
#Bitcoin #Crypto #Investment #CoinDCX#FutureYahiHai

Music from 
http://share.epidemicsound.com/Tm
http://share.mscbd.fm/travelingmonday

0:00 - Intro (Overlanding in Zanskar Valley)
0:51 - Kahani Ke Kirdar
1:26 - Exlporing Zanskar Valley On Jipsy
2:33 - Places To Visit In Zanskar 
4:04 - Kahaniya
6:55 - Outro",175365,14744,1068
46,UCTFz3noLGUS4vsuJvObRtuw,HF1DnNQjaj8,2020-08-20T14:29:45Z,Our New Family Car : Maruti Swift vxi 2020 | On Road Price - Exterior & Interiors - Real Life Review,"A few Days back, we welcomed the brand new Maruti Suzuki Swift Vxi in our Family. This car has amazing features which I have tried to share with you guys including its Exteriors- interiors - On-road price and Much More.
And yes My Birthday is on World Photography Day -  19 Aug.
 it's okay we couldn't hit 200k due to my channel got hacked but let's do it now #bruharmy
LIKE || COMMENT || SHARE
if you like my vibe, consider hitting 
SUBSCRIBE :))
#BruhArmy 200k Soon
Find me on Instagram: https://www.instagram.com/traveling_mondays/

Main Camera
https://amzn.to/32Ex2Mm
wide-angle lens
https://amzn.to/3b7I9Bt
prime lens
https://amzn.to/3jrurwm
laptop 
https://amzn.to/32tiNda 
gimbal 
https://amzn.to/31AewWa
on Camera mic
https://amzn.to/3hCkQ5i
Action Camera GoPro
https://amzn.to/3gHYbTL 
Music from 
http://share.mscbd.fm/travelingmonday
http://share.epidemicsound.com/Tm
Thanks for Love and Support.
Thanks for Being here, See you in the next video.",167499,9403,928
47,UCTFz3noLGUS4vsuJvObRtuw,YmJmg4PxHqk,2022-06-03T08:04:38Z,Unveiling the Mystery: Trekking to an Enchanting Gompa in Ladakh,"The first 1000 people to use this link will get a 1 month free trial of Skillshare- https://skl.sh/travelingmondays06221
 In this last part of Leh chal Ladakh mein s03: Overlanding in Zanskar , we are starting our journey from Padam and trekking to hidden Phugtal Monastry in lungnak Valley, Zaskar. The views of Tsarap river & phugtal gompa will get you lost in the beauty of nature in these remote offbeat places in Ladakh.
.
my IG : https://www.instagram.com/traveling_mondays/
I booked my Zanskar trip with wild adventures Manali ( Link Below )
https://g.page/wildadventuresindia?share
I have used music in these videos from these music provider platforms ( Link Below )
Epidemic sound: http://share.epidemicsound.com/Tm
Musicbed: http://share.mscbd.fm/travelingmonday
This is it for this #bruharmy, See you all next time.

Timecodes
0:00 - Intro
1:19 - Visiting Phugtal Monastery
3:40 - Purney Village
4:48 - Trek Begain
5:14 - Lungnak Valley
7:50 - Karo Skill Share
11:20 - Cafe With A Monk
12:25 - First View Of Phugtal Gompa, Ladakh
13:53 - About Phugtal Monastery
16:15 - FPV View OF Monastery
18:09 - Outro",160318,9961,847
48,UCTFz3noLGUS4vsuJvObRtuw,oDVI489sfxM,2020-07-13T12:11:23Z,World's Only Living Root Bridge in Meghalaya : Incredible India,"In this video, I am telling you my Adventures Travel story of trekking to Double-decker living root bridge, Longest living root bridge, Rainbow falls in Nongrait village near cheerapunji ( Sohra ) in Meghalaya.
I hope You will have fun watching this story & visually appealing vlog and i hope it will male you feel better on this virtual travel, in these panic situations across nations due to coronavirus.
LIKE || COMMENT || SHARE
if you like my vibe, consider hitting 
SUBSCRIBE :))
#BruhArmy 200k Soon
Find me on Instagram: https://www.instagram.com/traveling_mondays/
Book your travel here: http://experiencedestination.com/ 
Main Camera
https://amzn.to/32Ex2Mm
wide-angle lens
https://amzn.to/3b7I9Bt
prime lens
https://amzn.to/3jrurwm
laptop 
https://amzn.to/32tiNda 
gimbal 
https://amzn.to/31AewWa
on Camera mic
https://amzn.to/3hCkQ5i
Action Camera GoPro
https://amzn.to/3gHYbTL 
Music from 
http://share.mscbd.fm/travelingmonday
http://share.epidemicsound.com/Tm
I will see you in the next one.",158013,10124,992
49,UCTFz3noLGUS4vsuJvObRtuw,Cn5G72eIQos,2019-04-23T08:03:47Z,DREAMING IN MUNNAR : KERALA ROAD TRIP,"MUSIC THAT I USED IN THIS VIDEO http://share.epidemicsound.com/Tm
Here is My Munnar vlog in a daily vlog series, I felt like I am dreaming.
This is day 03  vlog of Daily vlog challenge series.
This is like a damn big challenge to shoot, edit, upload and everything else in a day.
Ap sab logo ki heavy demand ye collab series ki ja rhi so bruh.
so Show some love to your Boys !!❤️
Let me know your excitement in comments :)

you didn't wonder, How I was able to shortlist music for this video in such a short time?
Epidemicsound saved me for this :)
you too can signup for a one-month free trial subscription. 
http://share.epidemicsound.com/Tm


SUBSCRIBE TO OUR CHANNELS -
Ankit Bhatia  - https://bit.ly/2S89iui
Hopping Bug - https://bit.ly/2bC3GFG
Traveling Mondays - https://bit.ly/2KQpwsg",155090,7630,863
50,UCTFz3noLGUS4vsuJvObRtuw,cyi1HBlBYRI,2020-01-29T07:50:36Z,EVERYTHING YOU NEED TO KNOW ABOUT ZIRO MUSIC FESTIVAL | Northeast India : Arunachal Pradesh,"APKA ZIRO MUSIC FESTIVAL KA EXPERIENCE ZIRO HOGA AGAR, APNE NORTHEAST INDIA MEIN ARUNACHAL PRADESH  KE IS KHOOBSURAT GAVN MEIN CAMPING NHI KI.
Get one month free subscription to MusicBed Here : 
http://share.mscbd.fm/travelingmonday

This was the chapter 02, in next episode i will share music festival experience with you guys.
Stay tuned for next one.
Video Likes Aim  : 10k ( It will inspire me :P ) Plz Kardo #BruhArmy

I got a chance to explore North East with Experience Destinations and i had the best travel experience that i could have asked for.
Book your travel here: http://experiencedestination.com/ 
See you in Ziro Music Festival.!!
LIKE || COMMENT || SHARE
if you like my vibe, consider hitting 
SUBSCRIBE :))
Find me on instagram: https://www.instagram.com/traveling_mondays/
#ziromusicfestival #arunachalpradesh",150798,11764,485
51,UCTFz3noLGUS4vsuJvObRtuw,RnRl9G32nuQ,2022-02-27T08:52:28Z,"""From Altitude Sickness to Freezing Temperatures: The Realities of Camping in Zanskar, Ladakh""","Register on Binomo and get 1000$ free in your demo account: https://bit.ly/3qCnEGo
The financial operations may involve increased risks ! 
, in this episode, I am taking you back to Zanskar Valley. We will be starting our journey from Gonbo Ronjhon and reaching Purne. Aftercamping in Purne for a nights, we are finally reaching Padum.
.
I hope you enjoy this virtual travel experience. I booked my zanskar trip with wild adventures manali ( Link Below )
https://g.page/wildadventuresindia?share
I have used music in this videos from these music provider platforms ( Link Below )
Epidemic sound : http://share.epidemicsound.com/Tm
Musicbed : http://share.mscbd.fm/travelingmonday

0:00 - Intro
1:23 - Morning At Gonbo Rhonjon
3:16 - About Gonbo Rgonjon
4:21 - Experience Zanskar Like Never Before
6:30 - Heading Towards Purne
8:20 - Off-Road 4x4 Ride
9:48 - Purne Campsite
10:32 - Zanskar River
11:30 - Camping At Purne Village",146940,9177,580
52,UCTFz3noLGUS4vsuJvObRtuw,oJexYZlhK40,2018-12-28T13:28:19Z,"Aerial Drone view of Om shaped Beach in India| Must Watch| Om beach-Paradise beach - kudle, Gokarna","This view is totally epic at this Om shaped beach in Gokarna.
I had an amazing time and I captured my time and beautiful beaches like Kudle , Paradise , half moon beach.
I hope you enjoy it.
I booked my tickets to Goa using Paytm travel, I find it really helpful to use, and definitely love Cashback deals, So when you book your travel tickets use this link below
http://bit.ly/Paytm_Travel_Shakti

I use Epidemic sound for my videos.
Get a one-month free subscription, By signing up from my link below.
http://share.epidemicsound.com/Tm
Find me on Instagram 
https://www.instagram.com/traveling_mondays/

Follow Flying Beast here 
https://www.youtube.com/channel/UCNSdjX4ry9fICqeObdZPAZQ

I hope you have fun watching this. Share it to your friends & family.
Hit that Like button, smash the subscribe one.
How do you feel, Tell me in Comments?
Subscribe & Join Chill Community.
That's all for now.
See you next time :)

 #ombeach #Gokarna #india #viral",141076,2211,164
53,UCTFz3noLGUS4vsuJvObRtuw,b6_9bnBmAW8,2020-05-07T13:36:04Z,My 3 Years of Travel Video  | Cinematic : Stories,"Thank you guys for making me reach our first big milestone of 100,000 subscribers ~ #bruharmy
so here i present a story telling video of all the journey with cinematic chill vibes.
Find me on instagram: https://www.instagram.com/traveling_mondays/ 
Thanks for watching
Likes aim ~ 10,000 Lets do it Bruh
Aur nhi hue toh :)))",134696,9193,1225
54,UCTFz3noLGUS4vsuJvObRtuw,gE0TxPLjH-E,2022-04-30T14:47:17Z,Meet the Centuries-Old Mummy That Has Been Preserved in Ladakh's Monastery,"The first 1,000 people to use the custom link below will get free one month of Skillshare: https://skl.sh/travelingmondays04221
In this episode we are vising karsha gompa, where a 600 yrs old mummy is kept. We are also visiting a monk's school in karsha Gompa.  After that, we are vising a beautiful waterfall in shila village called, shila waterfall.
If i wished i could have ended Zanskar series in this part but phughtal monastry deserves a separate video for sure.
I booked my zanskar trip with wild adventures manali ( Link Below )
https://g.page/wildadventuresindia?share
I have used music in this videos from these music provider platforms ( Link Below )
Epidemic sound : http://share.epidemicsound.com/Tm
Musicbed : http://share.mscbd.fm/travelingmonday
my ig : https://www.instagram.com/traveling_mondays/
See you in the next one.
#Bruharmy 500k ka kya scene hai fir ?

Timecodes
0:00 - Intro
1:13 - Breakfast At Padum
2:25 - Karsha Village
2:35 - Karsha Gompa
4:15 - A Monk School
5:43 - 600 Years Old Mummy
7:06 - Skill Share
8:04 - Get Back To Zanskar
9:53 - Beautiful Fields Of Zanskar
11:13 - Shilla Waterfall
14:59 - Bike Ride At Zanskar
16:33 - Outro",129317,7076,508
55,UCTFz3noLGUS4vsuJvObRtuw,no63fnlbyHA,2020-03-25T15:36:15Z,DZULEKE VILLAGE : HIDDEN BEAUTY OF NAGALAND | Northeast India,"Find me on instagram: https://www.instagram.com/traveling_mondays/ 
I hope this virtual journey to dzuleke village ( Nagaland ) helps you to enjoy little escape in these lockdown conditions.
Thanks for watching ep 04 of my NAGALAND SERIES .
Book your travel here: http://experiencedestination.com/ 
MUSIC FROM : http://share.mscbd.fm/travelingmonday
LIKE || COMMENT || SHARE
if you like my vibe, consider hitting 
SUBSCRIBE :))
Find me on instagram: https://www.instagram.com/traveling_mondays/",128836,7582,574
56,UCTFz3noLGUS4vsuJvObRtuw,8dLJV-YwdzI,2019-06-16T12:24:39Z,WINTER SPITI VALLEY,"Presenting Chill Vibes from day 03, when we are exploring white wonderland of Spiti while visiting Ki Monastery and Chicham Bridge .
I went to Winter Spiti Trip with Wander on Community and totally loved it . You will see more of it in coming videos.
Check out awesome Escapes at wanderon, Link Below :)
https://www.wanderon.in/

Let me know in comments, How do you feel?
See in next vlog from Spiti Valley.
.
Subscribe and join first 100k #bruharmy 


I use   Epidemicsound for my most of travel videos, Here from the link below you can signup for a one-month free trial subscription. 
http://share.epidemicsound.com/Tm

Instagram pe aao Bruh : https://instagram.com/traveling_mondays/

Like | Comment | Share 
Subscribe if you like it",124645,4349,366
57,UCTFz3noLGUS4vsuJvObRtuw,J1Nwq2DTH0U,2018-02-27T01:00:01Z,"Chandratal Lake - The World's Most Beautiful Lake - Spiti Valley, Himachal Pradesh  | EP04","CHANDRATAL LAKE : A DREAM FROM OPEN EYES | SPITI VALLEY  TRAVEL VIDEO EPISODE 04 | HIMACHAL PRADESH

Hi everyone.


Hope you are doing fine. I am so happy to present to you, the last episode of Spiti Travel Series which will take you to Chandrataal - The most divine and pristine lake of Spiti Valley.
Please watch previous 3 episodes of Spiti Travel Series if you have not watched them before and then watch this last episode.

 

Chandra Taal means the Lake of the Moon. The name of the lake originates from its crescent shape. It is situated at an altitude of about 4,300 metres (14,100 ft) in the Himalayas. The lake is accessible on foot from Batal as well as from Kunzum Pass from late May to early October.

 

As I was already in Spiti, I booked a cab from Kaza Taxi Union and left for Chandrataal in the morning at around 8 am. I was accompanied by my friends. We reached Chandrataal at around 2 pm. We booked our tents at Samsong Camps took rest for a while and then headed over for a 4kms trek to Chandrataal lake.

 

Watch full episode to see the awestruck travel journey which takes you to the unbelievable beautiful landscapes.



I will make a separate travel guide on how to reach Spiti and the favorable time to visit Spiti.

Till then, keep watching.
Do let me know your feedback.

MY DRONE DINT WORKED IN CHANDRATAL , THANKS NIMIT NIGAM BROTHER FOR SHARING HIS AMAZING DRONE SHOT 4:55 TO 5:03 .
LINK TO HIS CHANEL BELOW
https://www.youtube.com/watch?v=F4R0C9bWVK4

Link to episode 1 of Spiti Travel Series:

Spiti vlog episode 3:

https://www.youtube.com/watch?v=G_nX_-6do28&t=9s

 

Spiti vlog episode 2:

 

https://www.youtube.com/watch?v=U5adodf0v1s&t=3s

Spiti vlog episode 1:

https://www.youtube.com/watch?v=n7Myc... 


New Year Travel Vlog:

https://www.youtube.com/watch?v=nnfj2bRtKHc

Mumbai Travel Film:

https://www.youtube.com/watch?v=P9fjysHDXb0

KASOL Travel vlog

https://www.youtube.com/watch?v=JGtis... 


Kashmir travel vlog

https://www.youtube.com/watch?v=uHVwS...

Udaipur travel vlog

https://www.youtube.com/watch?v=j7eX0...

Socials facebook

https://www.facebook.com/Traveling-Mo... 



Instagram

https://www.instagram.com/traveling_m..

Hashtags
#himachalpradesh #LEHLADAKH #SPITIVALLEY #LEH #LADAKH #SPITI #HIMACHAL #TRAVEL #VIDEO",124214,3124,300
58,UCTFz3noLGUS4vsuJvObRtuw,UzuHOeRJMfM,2018-08-10T12:19:52Z,Iceland of India Found !! Finally Reached Gurudongmar Lake North Sikkim | Traveling Mondays Vlog,"This Vlog is about my trip to Gurudongmar lake, North Sikkim. This lake is so beautiful, which gave me so Iceland kind of vibes. 
I hope you connect with me on my journey & enjoyed the Sikkim series.
This is my North Sikkim story, Sikkim from sky episode 3  vlog,.Hope you enjoyed.
Now I am on my way back to Delhi.

Share it to your friends & family .
Share it like fire !
Like this video.
How do you feel , Tell me in Comments.
Subscribe & Join Chill Community.
.
.
Check out my old videos in link below.
Sikkim from sky ep 1
https://www.youtube.com/watch?v=Yl4tNlv-OyU&t=49s

https://www.youtube.com/watch?v=wj5IJxKR8Gg&t=31s

https://www.youtube.com/watch?v=-W6j_d_QqUI&t=35s


mahabaleshwar part 1
https://www.youtube.com/watch?v=PZKU4vfUeNo&t=2s 

Pushkar holi Vlog 
https://www.youtube.com/watch?v=h7ekaUD4ikM

Link of Spiti Travel Series:

Spiti vlog episode 4:
Link of Spiti Travel Series:

Spiti vlog episode 4:

https://youtu.be/J1Nwq2DTH0U

Spiti vlog episode 3:

https://youtu.be/G_nX_-6do28
 

Spiti vlog episode 2:

 

https://www.youtube.com/watch?v=U5ado...

Spiti vlog episode 1:

https://www.youtube.com/watch?v=n7Myc... 


New Year Travel Vlog:

https://www.youtube.com/watch?v=nnfj2...

Mumbai Travel Film:

https://www.youtube.com/watch?v=P9fjysHDXb0

KASOL Travel vlog

https://www.youtube.com/watch?v=JGtisQI-fJw&t=5s

Kashmir travel vlog

https://www.youtube.com/watch?v=uHVwSsWZnNQ

Udaipur travel vlog

https://www.youtube.com/watch?v=j7eX0xA8u3k


Socials facebook
https://www.facebook.com/shakti.shekhawat.90

Instagram
https://www.instagram.com/traveling_mondays/

I just bought  Zhiyun crane 2 , which is a beautiful thing to give that smooth tasty floating finish to footage.
BUY IT HERE
https://amzn.to/2JBhEsT
My camera
https://amzn.to/2Mdh9Ub
50 mm lens
https://amzn.to/2Hw7VPx
ultra wide beast
https://amzn.to/2sSsQHe
rode mic for crisp audio
https://amzn.to/2M5op4B
My drone
https://amzn.to/2HwAQmc
drone which i recommend
https://amzn.to/2LCVxzJ",120823,7167,900
59,UCTFz3noLGUS4vsuJvObRtuw,4uG7_A63mMg,2019-03-12T17:30:08Z,I Passed out while making this video in Maldives !! Must Watch,"I passed out in the Maldives and this is not a Clickbait. Watch this story vlog till the end. Also, you will see how GoPro surprised us.
This video took me too much efforts while filming and editing this storytelling style video.
Tell me how do you feel in comments?
#Bruharmy likes target =5000 Likes
Subscribe and join first 100k #bruharmy club.
Make your 2 of your friends subscribe and become Super Subscriber.
Music 1 That I used is from Musicbed, You can signup for one-month free subscription from the link below.
http://share.mscbd.fm/travelingmonday

Music 2 : This music is from Epidemicsound, Here from the link below you can signup for a one-month free trial subscription. 
http://share.epidemicsound.com/Tm

Below here, find social links of my co- Influencers who participated in this Bootcamp.
Jhony lo https://www.instagram.com/jitsslo/
Jake rich https://www.youtube.com/user/jakerich55
Westiny Dj https://www.instagram.com/westnydj/
Nicole aloha https://www.instagram.com/nicole.aloha/
jestina https://www.instagram.com/jestinna/
Ron https://www.instagram.com/adventuresofron/
Zippy https://www.instagram.com/zippyzipeng/
Sakkiya https://www.instagram.com/sakiiiya/ 
James https://www.instagram.com/jamesvodicka/
Jude https://www.instagram.com/judezander/
Isaac https://www.instagram.com/170.zero/

Let me know which is your favorite part of vlog in the comments bruh.
Subscribe and join #BruhArmy
#Bruharmy your Target = 5OOO Likes  :-P Bhai ki izzat bacha lena is bar bencho !

I think a lot of you haven't Joined Notification Squad, Press the bell icon .
Instagram par follow karo BRUH 
https://instagram.com/traveling_mondays/
See you in Next Video.

#GoproHero7 #Maldives #Shocking #BruhArmy",117839,8171,485
